Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA
148725,Business,Sophomore,3.491,3.63,Debugging/Troubleshooting,Intermediate,1,TRUE,7.34,3,Allowed_With_Citation,3,3.628
148726,Arts,Freshman,3.707,24.19,Debugging/Troubleshooting,Advanced,4,TRUE,9.49,3,Allowed_With_Citation,6,4
148727,Medical,Senior,3.418,5.88,Summarizing_Reading,Intermediate,4,TRUE,4.57,3,Allowed_With_Citation,3,3.718
148728,STEM,Sophomore,2.433,4.99,Debugging/Troubleshooting,Advanced,3,FALSE,6.41,3,Actively_Encouraged,2,2.588
148729,Arts,Junior,3.538,1.77,Ideation,Beginner,3,FALSE,8.91,3,Allowed_With_Citation,6,3.673
148730,Arts,Senior,3.66,9.08,Ideation,Advanced,3,FALSE,11.41,3,Allowed_With_Citation,2,3.826
148731,Business,Junior,3.188,4.84,Summarizing_Reading,Advanced,5,TRUE,13.96,1,Allowed_With_Citation,3,3.492
148732,Humanities,Junior,2.516,8.83,Debugging/Troubleshooting,Beginner,2,FALSE,12.53,4,Allowed_With_Citation,4,2.816
148733,STEM,Junior,2.688,6.6,Debugging/Troubleshooting,Advanced,4,FALSE,10.57,4,Actively_Encouraged,3,3.162
148734,STEM,Senior,2.887,1.1,Debugging/Troubleshooting,Advanced,3,TRUE,4.17,3,Allowed_With_Citation,6,3.489
148735,Humanities,Junior,3.81,2.89,Summarizing_Reading,Beginner,1,TRUE,17.23,1,Strict_Ban,5,4
148736,Arts,Sophomore,3.418,10.36,Direct_Answer_Generation,Intermediate,4,TRUE,10.7,4,Actively_Encouraged,3,3.404
148737,Arts,Junior,3.659,13.3,Copywriting/Drafting,Intermediate,4,TRUE,19.95,2,Allowed_With_Citation,5,3.737
148738,Humanities,Graduate,3.053,3.48,Copywriting/Drafting,Advanced,3,TRUE,20.44,1,Actively_Encouraged,4,3.369
148739,Arts,Senior,3.193,10.25,Debugging/Troubleshooting,Beginner,2,FALSE,21.31,2,Actively_Encouraged,5,3.684
148740,Arts,Junior,2.487,0.47,Copywriting/Drafting,Beginner,1,FALSE,7.91,1,Allowed_With_Citation,4,2.658
148741,Business,Junior,3.8,4.1,Ideation,Beginner,3,TRUE,7.67,3,Allowed_With_Citation,4,4
148742,STEM,Sophomore,3.768,10.01,Copywriting/Drafting,Advanced,3,FALSE,5.68,2,Allowed_With_Citation,2,3.924
148743,Humanities,Junior,3.745,0.68,Summarizing_Reading,Beginner,3,FALSE,4.66,3,Allowed_With_Citation,2,3.799
148744,STEM,Senior,3.239,16.32,Summarizing_Reading,Advanced,3,TRUE,12.34,3,Actively_Encouraged,6,3.362
148745,STEM,Senior,3.828,6.72,Direct_Answer_Generation,Beginner,3,FALSE,7.78,4,Allowed_With_Citation,5,3.978
148746,STEM,Freshman,2.69,2.49,Summarizing_Reading,Beginner,2,FALSE,15.17,1,Allowed_With_Citation,6,2.663
148747,Arts,Freshman,3.662,18.95,Copywriting/Drafting,Intermediate,4,TRUE,13.66,7,Actively_Encouraged,5,3.907
148748,STEM,Junior,1.97,7.41,Ideation,Intermediate,1,TRUE,7.09,5,Allowed_With_Citation,7,2.111
148749,Humanities,Senior,3.321,8.12,Direct_Answer_Generation,Beginner,1,FALSE,19.19,2,Actively_Encouraged,1,3.526
148750,Medical,Senior,3.568,0.15,Summarizing_Reading,Intermediate,2,FALSE,9.11,1,Allowed_With_Citation,1,3.706
148751,Arts,Sophomore,2.569,5.28,Debugging/Troubleshooting,Intermediate,2,FALSE,8.84,2,Actively_Encouraged,2,2.93
148752,Arts,Senior,2.421,1.98,Copywriting/Drafting,Beginner,2,FALSE,17.02,2,Allowed_With_Citation,3,2.793
148753,STEM,Junior,3.648,19.74,Debugging/Troubleshooting,Advanced,4,TRUE,2.24,4,Actively_Encouraged,3,4
148754,Business,Sophomore,3.052,2.86,Debugging/Troubleshooting,Advanced,3,FALSE,12.84,6,Allowed_With_Citation,7,3.46
148755,Humanities,Graduate,2.537,1.95,Copywriting/Drafting,Beginner,3,TRUE,15.49,4,Strict_Ban,1,2.725
148756,Business,Junior,3.122,9.42,Summarizing_Reading,Beginner,1,TRUE,9.58,5,Actively_Encouraged,3,3.45
148757,Humanities,Graduate,2.055,16.61,Direct_Answer_Generation,Beginner,3,TRUE,16.9,3,Allowed_With_Citation,5,2.244
148758,Business,Sophomore,3.712,1.33,Ideation,Intermediate,4,FALSE,1.22,1,Allowed_With_Citation,3,3.679
148759,Medical,Junior,3.329,10.99,Ideation,Beginner,3,TRUE,12.34,4,Allowed_With_Citation,3,3.688
148760,Humanities,Senior,2.925,5.75,Copywriting/Drafting,Intermediate,1,FALSE,12.91,3,Strict_Ban,1,3.117
148761,STEM,Sophomore,2.696,17.93,Copywriting/Drafting,Intermediate,4,TRUE,8.69,4,Allowed_With_Citation,5,2.969
148762,Humanities,Graduate,3.278,2.97,Ideation,Intermediate,3,FALSE,15.3,3,Strict_Ban,7,3.622
148763,Business,Sophomore,3.461,10.5,Ideation,Advanced,4,TRUE,14.48,6,Allowed_With_Citation,2,4
148764,STEM,Freshman,3.361,5.41,Debugging/Troubleshooting,Advanced,4,FALSE,19.68,3,Strict_Ban,5,3.638
148765,Arts,Senior,3.801,3.3,Copywriting/Drafting,Advanced,3,FALSE,17.4,3,Allowed_With_Citation,5,4
148766,Humanities,Sophomore,3.932,0.65,Summarizing_Reading,Advanced,3,FALSE,21.62,1,Allowed_With_Citation,2,4
148767,Humanities,Graduate,3.235,7.46,Copywriting/Drafting,Advanced,3,FALSE,16.29,1,Allowed_With_Citation,1,3.626
148768,Business,Senior,3.078,15.55,Ideation,Advanced,3,TRUE,14.6,5,Allowed_With_Citation,5,3.318
148769,Arts,Sophomore,2.999,8.78,Copywriting/Drafting,Beginner,2,FALSE,14.06,3,Actively_Encouraged,1,3.355
148770,Medical,Graduate,2.177,0.54,Ideation,Intermediate,2,FALSE,6.22,3,Allowed_With_Citation,3,2.122
148771,STEM,Sophomore,3.59,0.11,Direct_Answer_Generation,Intermediate,3,FALSE,9.48,3,Strict_Ban,6,3.766
148772,Humanities,Junior,3.368,0.3,Copywriting/Drafting,Intermediate,1,TRUE,9.94,1,Allowed_With_Citation,1,3.619
148773,STEM,Freshman,3.555,13.36,Debugging/Troubleshooting,Advanced,3,TRUE,8.9,3,Strict_Ban,6,3.806
148774,Medical,Freshman,1.688,6.74,Direct_Answer_Generation,Beginner,2,TRUE,13.57,2,Allowed_With_Citation,5,1.986
148775,Business,Sophomore,2.867,7.43,Direct_Answer_Generation,Advanced,3,FALSE,20.92,3,Strict_Ban,6,3.125
148776,Arts,Freshman,3.285,7.34,Copywriting/Drafting,Beginner,3,FALSE,6.51,3,Strict_Ban,5,3.365
148777,Medical,Sophomore,2.72,19.42,Summarizing_Reading,Intermediate,4,TRUE,11.69,3,Actively_Encouraged,7,3.017
148778,Business,Junior,3.481,1.42,Copywriting/Drafting,Intermediate,1,FALSE,11.83,3,Allowed_With_Citation,1,3.9
148779,STEM,Senior,3.041,14.29,Debugging/Troubleshooting,Beginner,2,FALSE,22.12,3,Allowed_With_Citation,8,3.656
148780,Humanities,Sophomore,3.419,32.55,Copywriting/Drafting,Advanced,3,TRUE,10.04,7,Allowed_With_Citation,6,3.668
148781,STEM,Sophomore,3.194,5.83,Debugging/Troubleshooting,Advanced,3,FALSE,14.34,2,Strict_Ban,1,3.472
148782,Arts,Sophomore,2.864,30.09,Direct_Answer_Generation,Intermediate,2,TRUE,15.78,5,Allowed_With_Citation,5,2.616
148783,STEM,Sophomore,3.839,9.4,Ideation,Intermediate,1,FALSE,1.09,2,Actively_Encouraged,6,3.852
148784,Business,Sophomore,3.005,4.32,Ideation,Intermediate,5,TRUE,12.71,1,Allowed_With_Citation,1,3.041
148785,STEM,Junior,3.276,25.33,Copywriting/Drafting,Beginner,1,TRUE,8.06,5,Allowed_With_Citation,3,3.282
148786,STEM,Freshman,3.001,11.56,Summarizing_Reading,Intermediate,1,TRUE,10.24,5,Strict_Ban,9,2.99
148787,STEM,Junior,3.786,1.53,Debugging/Troubleshooting,Intermediate,1,FALSE,9.93,1,Allowed_With_Citation,2,3.846
148788,Business,Sophomore,3.441,5.21,Summarizing_Reading,Advanced,5,TRUE,17.77,3,Allowed_With_Citation,4,3.695
148789,STEM,Freshman,3.242,9.53,Ideation,Beginner,3,FALSE,12.33,5,Allowed_With_Citation,5,3.396
148790,Business,Freshman,2.695,31.67,Ideation,Intermediate,2,TRUE,9.46,8,Allowed_With_Citation,5,2.603
148791,Business,Graduate,3.508,9.6,Debugging/Troubleshooting,Beginner,2,FALSE,8.89,4,Actively_Encouraged,7,3.739
148792,Medical,Junior,3.619,23.25,Ideation,Intermediate,2,FALSE,22.59,7,Actively_Encouraged,3,4
148793,Medical,Graduate,3.048,4.87,Copywriting/Drafting,Beginner,3,FALSE,11.06,3,Actively_Encouraged,6,3.121
148794,Business,Sophomore,3.826,4.56,Ideation,Advanced,4,FALSE,16.28,3,Allowed_With_Citation,3,3.993
148795,Arts,Sophomore,2.64,3.27,Copywriting/Drafting,Beginner,2,TRUE,10.75,2,Actively_Encouraged,4,2.779
148796,Humanities,Senior,3.349,11.92,Copywriting/Drafting,Intermediate,3,FALSE,9.86,6,Allowed_With_Citation,2,3.646
148797,Business,Sophomore,2.766,21.12,Copywriting/Drafting,Advanced,3,FALSE,10.32,5,Allowed_With_Citation,4,3.066
148798,Humanities,Sophomore,3.022,0.41,Debugging/Troubleshooting,Beginner,1,FALSE,17.34,1,Actively_Encouraged,1,3.324
148799,Humanities,Senior,3.154,1.88,Debugging/Troubleshooting,Beginner,3,FALSE,14.86,2,Allowed_With_Citation,4,3.74
148800,Business,Freshman,3.741,22.63,Ideation,Advanced,5,TRUE,15.06,7,Actively_Encouraged,4,3.955
148801,STEM,Senior,3.506,10.53,Debugging/Troubleshooting,Advanced,5,FALSE,11.52,2,Strict_Ban,8,4
148802,Humanities,Graduate,3.432,1.61,Summarizing_Reading,Beginner,3,FALSE,16.44,4,Allowed_With_Citation,4,3.838
148803,Humanities,Freshman,3.089,9.43,Summarizing_Reading,Beginner,1,FALSE,9.81,5,Allowed_With_Citation,5,3.36
148804,Medical,Sophomore,2.918,9.02,Summarizing_Reading,Intermediate,2,FALSE,9.86,4,Allowed_With_Citation,3,2.934
148805,STEM,Senior,2.734,20.77,Debugging/Troubleshooting,Advanced,4,FALSE,5.37,6,Actively_Encouraged,7,3.058
148806,Humanities,Junior,3.742,17.51,Copywriting/Drafting,Beginner,3,TRUE,3.48,5,Allowed_With_Citation,5,3.88
148807,Medical,Sophomore,2.85,16.06,Direct_Answer_Generation,Beginner,2,TRUE,16.5,4,Strict_Ban,9,2.77
148808,STEM,Junior,3.553,7.97,Ideation,Beginner,2,FALSE,24.05,5,Strict_Ban,6,3.731
148809,Medical,Sophomore,3.479,6.8,Summarizing_Reading,Intermediate,3,FALSE,4.25,6,Actively_Encouraged,3,3.302
148810,Medical,Junior,2.276,0.06,Summarizing_Reading,Beginner,3,FALSE,9.59,2,Actively_Encouraged,3,2.401
148811,Humanities,Freshman,2.144,10.05,Copywriting/Drafting,Intermediate,3,TRUE,5.29,4,Actively_Encouraged,2,2.527
148812,Business,Sophomore,3.423,5.13,Ideation,Beginner,2,FALSE,14.3,4,Strict_Ban,1,3.824
148813,Medical,Freshman,3.908,0.82,Summarizing_Reading,Intermediate,4,FALSE,13.68,2,Allowed_With_Citation,5,4
148814,Business,Freshman,3.617,16.07,Ideation,Beginner,1,FALSE,10.94,5,Actively_Encouraged,5,3.742
148815,STEM,Freshman,2.84,35.06,Summarizing_Reading,Advanced,3,FALSE,1,8,Actively_Encouraged,5,2.604
148816,Arts,Junior,2.555,11.9,Direct_Answer_Generation,Advanced,5,TRUE,11.59,5,Actively_Encouraged,3,2.644
148817,STEM,Graduate,2.819,2.45,Debugging/Troubleshooting,Advanced,3,FALSE,13.7,1,Allowed_With_Citation,2,3.119
148818,STEM,Freshman,3.206,7.45,Debugging/Troubleshooting,Beginner,3,TRUE,6.51,6,Allowed_With_Citation,5,2.832
148819,Medical,Freshman,3.862,2.6,Summarizing_Reading,Advanced,5,FALSE,1,1,Actively_Encouraged,5,3.641
148820,STEM,Junior,3.892,0.73,Debugging/Troubleshooting,Advanced,3,FALSE,9.13,2,Allowed_With_Citation,5,4
148821,Business,Freshman,3.629,1.38,Ideation,Advanced,3,TRUE,18.5,4,Strict_Ban,3,3.929
148822,Humanities,Junior,3.174,0.52,Copywriting/Drafting,Beginner,2,FALSE,10.82,3,Strict_Ban,1,3.529
148823,Arts,Junior,3.224,8.46,Summarizing_Reading,Intermediate,5,TRUE,5.31,3,Strict_Ban,4,3.473
148824,STEM,Freshman,3.388,1.23,Ideation,Advanced,4,FALSE,3.51,1,Strict_Ban,5,3.188
148825,Humanities,Graduate,3.257,0.41,Summarizing_Reading,Intermediate,1,TRUE,9.86,4,Allowed_With_Citation,2,3.398
148826,Humanities,Freshman,3.373,1.56,Copywriting/Drafting,Beginner,1,FALSE,17.6,1,Allowed_With_Citation,1,3.455
148827,STEM,Graduate,1.9,23.44,Debugging/Troubleshooting,Intermediate,3,TRUE,6.64,5,Strict_Ban,8,2.226
148828,Humanities,Sophomore,3.852,4.91,Ideation,Beginner,3,TRUE,9.2,4,Allowed_With_Citation,1,3.851
148829,Humanities,Freshman,2.843,1.85,Copywriting/Drafting,Intermediate,2,TRUE,9.09,2,Actively_Encouraged,6,2.808
148830,Medical,Freshman,3.003,4.3,Debugging/Troubleshooting,Beginner,1,FALSE,10.27,2,Strict_Ban,1,2.986
148831,Business,Junior,3.533,10.69,Ideation,Beginner,3,TRUE,13.17,5,Allowed_With_Citation,5,3.665
148832,Humanities,Sophomore,3.658,14.08,Copywriting/Drafting,Beginner,2,TRUE,13.76,6,Allowed_With_Citation,6,3.812
148833,Business,Graduate,3.023,3.59,Debugging/Troubleshooting,Intermediate,3,FALSE,12.74,2,Allowed_With_Citation,6,3.291
148834,Medical,Freshman,3.382,5.37,Summarizing_Reading,Advanced,4,TRUE,6.1,3,Strict_Ban,2,3.158
148835,Business,Senior,3.925,1.02,Ideation,Intermediate,2,TRUE,6.15,4,Actively_Encouraged,4,4
148836,Business,Freshman,3.371,0.85,Copywriting/Drafting,Intermediate,3,FALSE,4.88,4,Allowed_With_Citation,7,3.305
148837,Humanities,Graduate,2.868,6.5,Debugging/Troubleshooting,Advanced,3,FALSE,8.11,3,Allowed_With_Citation,1,3.192
148838,Humanities,Junior,3.716,11.45,Copywriting/Drafting,Advanced,3,TRUE,9.19,5,Actively_Encouraged,6,4
148839,STEM,Senior,3.357,10.92,Debugging/Troubleshooting,Advanced,3,TRUE,5,3,Allowed_With_Citation,4,3.671
148840,Business,Junior,2.449,27.5,Direct_Answer_Generation,Intermediate,2,TRUE,6.28,7,Allowed_With_Citation,6,2.453
148841,Humanities,Freshman,3.555,1.03,Copywriting/Drafting,Intermediate,2,TRUE,2.46,3,Allowed_With_Citation,3,3.732
148842,Business,Junior,2.724,0.69,Debugging/Troubleshooting,Intermediate,2,TRUE,16.4,3,Allowed_With_Citation,5,3.078
148843,STEM,Sophomore,3.421,0.5,Direct_Answer_Generation,Advanced,3,FALSE,12.78,3,Allowed_With_Citation,2,3.714
148844,Humanities,Freshman,2.552,13.67,Copywriting/Drafting,Intermediate,3,FALSE,4.28,3,Strict_Ban,8,2.815
148845,Humanities,Graduate,2.962,8.3,Copywriting/Drafting,Advanced,4,TRUE,11.43,3,Strict_Ban,2,2.925
148846,STEM,Junior,3.202,4.74,Ideation,Advanced,3,FALSE,1,2,Strict_Ban,4,3.292
148847,STEM,Senior,2.643,6.07,Debugging/Troubleshooting,Intermediate,4,TRUE,1,5,Allowed_With_Citation,7,2.6
148848,Humanities,Senior,3.364,5.07,Copywriting/Drafting,Advanced,5,FALSE,13.07,4,Allowed_With_Citation,1,3.609
148849,Business,Freshman,3.646,4.15,Summarizing_Reading,Intermediate,3,FALSE,25.63,6,Allowed_With_Citation,4,3.996
148850,Business,Graduate,3.157,0.32,Debugging/Troubleshooting,Beginner,1,TRUE,22.07,1,Actively_Encouraged,6,3.477
148851,Humanities,Senior,2.869,2.59,Summarizing_Reading,Intermediate,2,TRUE,19.91,2,Strict_Ban,1,3.254
148852,Business,Sophomore,3.401,4.69,Ideation,Intermediate,2,FALSE,8.82,2,Strict_Ban,3,3.793
148853,Business,Sophomore,2.919,11.23,Ideation,Intermediate,2,TRUE,13.82,4,Allowed_With_Citation,4,3.287
148854,Business,Freshman,3.373,7.71,Ideation,Beginner,2,FALSE,13.52,1,Actively_Encouraged,6,3.618
148855,STEM,Freshman,3.488,7.53,Debugging/Troubleshooting,Beginner,3,FALSE,9.16,5,Actively_Encouraged,6,3.722
148856,Humanities,Freshman,3.679,1.13,Ideation,Beginner,2,FALSE,11.63,2,Allowed_With_Citation,1,3.672
148857,STEM,Freshman,2.961,28.3,Debugging/Troubleshooting,Intermediate,3,TRUE,8.48,8,Allowed_With_Citation,7,3.203
148858,Business,Sophomore,2.807,17.44,Ideation,Intermediate,3,TRUE,21.61,3,Allowed_With_Citation,2,3.132
148859,Arts,Graduate,3.106,4.03,Copywriting/Drafting,Beginner,2,FALSE,17.33,2,Actively_Encouraged,4,3.598
148860,Business,Junior,3.707,4.66,Summarizing_Reading,Intermediate,3,TRUE,11.87,4,Strict_Ban,2,3.811
148861,STEM,Junior,3.518,20.92,Copywriting/Drafting,Beginner,1,TRUE,9.17,6,Allowed_With_Citation,5,3.747
148862,STEM,Sophomore,3.704,17.47,Debugging/Troubleshooting,Advanced,3,TRUE,14.37,4,Strict_Ban,6,4
148863,STEM,Sophomore,3.351,8.78,Debugging/Troubleshooting,Beginner,3,TRUE,13.4,5,Allowed_With_Citation,5,3.834
148864,Humanities,Sophomore,3.634,0.69,Debugging/Troubleshooting,Intermediate,2,FALSE,9.81,1,Allowed_With_Citation,2,3.859
148865,Humanities,Sophomore,3.172,1.76,Copywriting/Drafting,Advanced,5,FALSE,11.71,4,Allowed_With_Citation,3,3.297
148866,STEM,Graduate,3.447,4.44,Direct_Answer_Generation,Beginner,2,FALSE,13.8,1,Allowed_With_Citation,1,3.918
148867,Arts,Freshman,2.358,0.38,Copywriting/Drafting,Intermediate,2,FALSE,7.38,3,Strict_Ban,6,2.572
148868,Humanities,Senior,2.796,5.75,Copywriting/Drafting,Beginner,2,TRUE,6.53,3,Allowed_With_Citation,6,2.898
148869,Business,Junior,2.896,4.12,Ideation,Intermediate,2,FALSE,13.19,2,Allowed_With_Citation,6,2.997
148870,Business,Senior,2.947,0.5,Copywriting/Drafting,Advanced,4,TRUE,15.82,3,Allowed_With_Citation,3,3.465
148871,Business,Senior,3.439,0.49,Ideation,Advanced,5,FALSE,7.7,3,Allowed_With_Citation,3,3.301
148872,Medical,Sophomore,2.834,3.31,Summarizing_Reading,Advanced,3,FALSE,21.21,2,Allowed_With_Citation,3,3.359
148873,STEM,Junior,2.762,11.3,Direct_Answer_Generation,Beginner,3,TRUE,5.66,3,Allowed_With_Citation,3,2.983
148874,STEM,Junior,2.792,40,Copywriting/Drafting,Intermediate,4,TRUE,2.38,8,Actively_Encouraged,6,3.072
148875,Business,Sophomore,3.552,9.06,Ideation,Advanced,3,FALSE,13.24,4,Allowed_With_Citation,7,3.828
148876,Humanities,Senior,3.586,7.73,Copywriting/Drafting,Beginner,3,FALSE,12.54,3,Actively_Encouraged,3,3.992
148877,Medical,Freshman,3.584,0.51,Summarizing_Reading,Intermediate,1,FALSE,18.31,4,Allowed_With_Citation,5,3.875
148878,STEM,Sophomore,3.06,3.12,Debugging/Troubleshooting,Intermediate,4,FALSE,19.42,3,Allowed_With_Citation,5,3.188
148879,STEM,Senior,2.855,24.38,Debugging/Troubleshooting,Intermediate,4,TRUE,8.31,4,Actively_Encouraged,6,3.123
148880,Business,Graduate,3.374,0.22,Summarizing_Reading,Intermediate,1,FALSE,5.62,2,Allowed_With_Citation,4,3.661
148881,STEM,Senior,3.135,3.6,Direct_Answer_Generation,Advanced,3,FALSE,8.01,2,Allowed_With_Citation,1,3.565
148882,Humanities,Sophomore,3.665,7.88,Copywriting/Drafting,Intermediate,3,FALSE,9.18,3,Allowed_With_Citation,2,3.918
148883,Medical,Senior,2.242,3.62,Debugging/Troubleshooting,Intermediate,4,FALSE,14.09,2,Allowed_With_Citation,4,2.349
148884,STEM,Freshman,2.503,33.49,Ideation,Advanced,4,TRUE,4.14,8,Allowed_With_Citation,5,2.565
148885,Business,Sophomore,2.781,4.03,Ideation,Advanced,5,FALSE,11.62,1,Strict_Ban,5,3.101
148886,Humanities,Freshman,2.784,0.82,Copywriting/Drafting,Beginner,3,FALSE,23,1,Strict_Ban,5,3.023
148887,Humanities,Freshman,2.735,0.91,Copywriting/Drafting,Beginner,1,FALSE,12.52,2,Actively_Encouraged,2,2.861
148888,STEM,Junior,3.183,0.2,Ideation,Advanced,3,FALSE,17.18,1,Allowed_With_Citation,6,3.315
148889,STEM,Freshman,3.441,16.31,Copywriting/Drafting,Intermediate,4,FALSE,15.09,4,Allowed_With_Citation,2,3.496
148890,STEM,Senior,2.9,27.41,Ideation,Advanced,5,TRUE,1,4,Allowed_With_Citation,9,3.283
148891,Medical,Sophomore,3.348,3.48,Direct_Answer_Generation,Beginner,3,FALSE,13.4,1,Allowed_With_Citation,1,3.435
148892,Business,Freshman,3.631,6.56,Direct_Answer_Generation,Beginner,3,TRUE,14.84,3,Actively_Encouraged,1,3.618
148893,Arts,Sophomore,3.848,2.2,Debugging/Troubleshooting,Intermediate,3,TRUE,17.48,1,Allowed_With_Citation,1,3.827
148894,STEM,Sophomore,2.878,6.56,Debugging/Troubleshooting,Advanced,5,FALSE,11.47,1,Actively_Encouraged,3,3.059
148895,STEM,Sophomore,3.338,9.91,Summarizing_Reading,Intermediate,5,FALSE,5.03,6,Actively_Encouraged,5,3.435
148896,Business,Junior,3.053,11.2,Ideation,Intermediate,4,TRUE,5.31,2,Allowed_With_Citation,3,3.271
148897,Business,Junior,3.374,1.35,Ideation,Intermediate,3,TRUE,7.89,3,Actively_Encouraged,6,3.65
148898,Humanities,Sophomore,3.47,3.44,Summarizing_Reading,Intermediate,3,FALSE,15.82,1,Actively_Encouraged,3,3.646
148899,Humanities,Graduate,2.979,1.13,Debugging/Troubleshooting,Beginner,3,TRUE,10.92,5,Allowed_With_Citation,1,3.165
148900,Humanities,Sophomore,3.264,0.23,Copywriting/Drafting,Advanced,5,FALSE,12.15,1,Actively_Encouraged,5,3.307
148901,STEM,Sophomore,3.783,15.35,Debugging/Troubleshooting,Beginner,3,FALSE,7.16,6,Allowed_With_Citation,8,3.878
148902,Arts,Junior,3.094,8.58,Direct_Answer_Generation,Intermediate,1,FALSE,18.71,5,Allowed_With_Citation,6,3.773
148903,STEM,Sophomore,3.616,12.37,Debugging/Troubleshooting,Beginner,1,FALSE,7.68,6,Allowed_With_Citation,5,3.951
148904,Humanities,Freshman,3.288,2.92,Copywriting/Drafting,Intermediate,4,TRUE,6.38,4,Allowed_With_Citation,3,3.082
148905,Business,Freshman,3.511,5.14,Debugging/Troubleshooting,Beginner,3,TRUE,2.12,2,Allowed_With_Citation,3,3.59
148906,STEM,Graduate,3.092,11.81,Debugging/Troubleshooting,Beginner,1,FALSE,6.2,4,Strict_Ban,6,3.435
148907,Arts,Senior,3.595,0.25,Ideation,Beginner,3,FALSE,7.36,2,Allowed_With_Citation,3,3.885
148908,Medical,Graduate,3.227,6.06,Summarizing_Reading,Intermediate,5,FALSE,9.66,2,Allowed_With_Citation,5,3.435
148909,STEM,Freshman,2.333,5.61,Debugging/Troubleshooting,Intermediate,2,FALSE,17.82,5,Actively_Encouraged,7,2.473
148910,Business,Freshman,2.222,30.48,Ideation,Advanced,5,TRUE,5.73,5,Strict_Ban,7,2.381
148911,Humanities,Junior,3.024,0.92,Copywriting/Drafting,Intermediate,2,TRUE,14.65,3,Strict_Ban,2,3.504
148912,STEM,Freshman,2.999,5.15,Copywriting/Drafting,Intermediate,3,FALSE,14.77,2,Allowed_With_Citation,7,3.288
148913,Business,Sophomore,3.46,6.37,Ideation,Beginner,2,FALSE,10.3,3,Actively_Encouraged,4,3.433
148914,Business,Graduate,2.853,16.69,Ideation,Intermediate,3,TRUE,12.69,4,Allowed_With_Citation,4,2.984
148915,Business,Sophomore,3.752,3.74,Summarizing_Reading,Intermediate,4,TRUE,7.32,2,Allowed_With_Citation,1,3.747
148916,Arts,Graduate,1.955,3.43,Ideation,Intermediate,2,FALSE,24.37,2,Strict_Ban,5,2.665
148917,STEM,Freshman,3.771,4.29,Ideation,Intermediate,3,TRUE,14.19,4,Actively_Encouraged,3,3.938
148918,Business,Sophomore,3.629,19.36,Ideation,Advanced,4,TRUE,1.11,6,Strict_Ban,8,3.707
148919,Business,Freshman,2.684,30.55,Copywriting/Drafting,Beginner,3,TRUE,3.69,7,Allowed_With_Citation,5,2.886
148920,STEM,Junior,3.24,5.05,Ideation,Beginner,1,TRUE,3.08,1,Actively_Encouraged,3,3.26
148921,Medical,Sophomore,3.159,9.84,Summarizing_Reading,Advanced,4,TRUE,3.94,3,Actively_Encouraged,5,3.235
148922,Humanities,Junior,2.318,7.33,Copywriting/Drafting,Beginner,2,FALSE,14.63,2,Allowed_With_Citation,2,2.668
148923,Business,Senior,3.228,5.68,Ideation,Beginner,1,TRUE,6.72,5,Allowed_With_Citation,2,3.428
148924,Arts,Junior,2.509,4.16,Direct_Answer_Generation,Intermediate,2,FALSE,12.31,3,Allowed_With_Citation,5,2.845
148925,Business,Senior,3.276,10.28,Debugging/Troubleshooting,Beginner,2,FALSE,14.04,2,Actively_Encouraged,2,3.377
148926,STEM,Junior,3.578,0.93,Direct_Answer_Generation,Advanced,4,FALSE,7.34,3,Allowed_With_Citation,2,3.875
148927,STEM,Senior,2.836,2.28,Copywriting/Drafting,Intermediate,5,FALSE,15.33,3,Allowed_With_Citation,1,2.964
148928,STEM,Junior,2.425,11.97,Direct_Answer_Generation,Intermediate,5,FALSE,1,5,Strict_Ban,10,2.514
148929,Business,Graduate,3.312,4.34,Copywriting/Drafting,Advanced,3,FALSE,9.07,4,Allowed_With_Citation,9,3.262
148930,STEM,Senior,2.836,13.06,Debugging/Troubleshooting,Beginner,3,FALSE,1,3,Allowed_With_Citation,6,3.264
148931,Business,Sophomore,3.266,4.32,Summarizing_Reading,Beginner,3,TRUE,6.5,4,Actively_Encouraged,5,3.273
148932,STEM,Junior,2.828,18.27,Debugging/Troubleshooting,Intermediate,3,TRUE,5.83,6,Actively_Encouraged,6,3.103
148933,STEM,Graduate,2.81,10.67,Ideation,Advanced,5,TRUE,12.64,6,Actively_Encouraged,4,3.159
148934,Humanities,Graduate,3.198,4.77,Copywriting/Drafting,Intermediate,4,FALSE,12.53,2,Allowed_With_Citation,3,3.323
148935,Business,Junior,3.665,6.23,Copywriting/Drafting,Intermediate,3,TRUE,1,5,Actively_Encouraged,5,3.983
148936,Arts,Sophomore,2.869,5.3,Debugging/Troubleshooting,Beginner,2,FALSE,6.02,3,Allowed_With_Citation,1,2.956
148937,STEM,Freshman,2.339,8.23,Debugging/Troubleshooting,Beginner,2,FALSE,13.09,5,Allowed_With_Citation,5,2.444
148938,STEM,Freshman,3.165,4.73,Debugging/Troubleshooting,Intermediate,4,FALSE,8.54,2,Actively_Encouraged,5,3.265
148939,Medical,Freshman,3.434,15.48,Direct_Answer_Generation,Intermediate,1,TRUE,12.2,4,Allowed_With_Citation,5,3.419
